,img_id,caption,base_img_name,base_img_url
518,39681601,bad luck brian ask god to not die a virgin becomes immortal,bad-luck-brian-meme,http://memegenerator.net//Bad-Luck-Brian-Meme
519,11742556,soldiers and cops are murderous thugs only soldiers and cops should have gun,liberal-douche-garofalo,http://memegenerator.net//Liberal-Douche-Garofalo
520,16861809,were gonna be friends forever bro gets girlfriend never speaks to you again,scumbag-steve,http://memegenerator.net//Scumbag-Steve
521,26606002,so youre telling me you use clean water to clean plates that still have food,skeptical-3rd-world-kid,http://memegenerator.net//Skeptical-3rd-World-Kid
522,10438526,this economy is horrible even apple doesnt have jobs,lame-pun-coon,http://memegenerator.net//Lame-Pun-Coon
523,10838513,your sister get b on maths test congratulations you only child,high-expectations-asian-father,http://memegenerator.net//High-Expectations-Asian-Father
524,10997680,watching forever alone memes by yourself,forever-alone,http://memegenerator.net//Forever-Alone
525,15735692,i dont always contradict myself but when i do i dont,the-most-interesting-man-in-the-world,http://memegenerator.net//The-Most-Interesting-Man-In-The-World
526,33378040,the enemies of my enemies are my enemies,grumpy-cat,http://memegenerator.net//Grumpy-Cat
527,10823850,if you have to battle wild pokmon with your own pokmon to catch them how was the first,philosoraptor,http://memegenerator.net//Philosoraptor
528,10876720,both start typing at same time quickly erase typings hoping the other perso,socially-awkward-penguin,http://memegenerator.net//Socially-Awkward-Penguin
529,36479265,ignored chain mail didnt die,success-kid,http://memegenerator.net//Success-Kid
530,10765731,30 mins searching for perfect scene fap for 30 seconds,foul-bachelor-frog,http://memegenerator.net//Foul-Bachelor-Frog
531,11502366,cheats on your sister with your girlfriend,scumbag-steve,http://memegenerator.net//Scumbag-Steve
532,19885275,if a tree falls in the woods and no one hears it would a hipster buy the soundtrack,philosoraptor,http://memegenerator.net//Philosoraptor
533,10763030,make dumb mistake spend all night thinking about it,socially-awkward-penguin,http://memegenerator.net//Socially-Awkward-Penguin
534,15840623,makes kony2012 profile picture omg i am such a good person,annoying-facebook-girl,http://memegenerator.net//Annoying-Facebook-Girl
535,19097156,willy wonka so you liked her picture you might have a chance now,willywonka,http://memegenerator.net//Willywonka
536,23700746,bad luck brian googles grandfather clock forgets the l,bad-luck-brian-meme,http://memegenerator.net//Bad-Luck-Brian-Meme
537,37687611,what if kim jong is a cool guy and his translator is just being a jerk,philosoraptor,http://memegenerator.net//Philosoraptor
538,10359531,cant tell if japanese or chinese or maybe korean,futurama-fry,http://memegenerator.net//Futurama-Fry
539,10997941,harry potter y u no use gun to kill voldemort,y-u-no,http://memegenerator.net//Y-U-No
540,13241730,what if cia made me a conspiracy meme to make all conspiracies look stupid when the,conspiracy-keanu,http://memegenerator.net//Conspiracy-Keanu
541,10764138,just got funny ringtone too bad ill never hear it,forever-alone,http://memegenerator.net//Forever-Alone
542,10787943,if youre hotter than me does that make me cooler than you,philosoraptor,http://memegenerator.net//Philosoraptor
543,12917464,girlfriend goes out for weekend one handed inreased to 36,skyrim-stan,http://memegenerator.net//Skyrim-Stan
544,15109989,took an arrow to the knee kept adventuring,courage-wolf,http://memegenerator.net//Courage-Wolf
545,17690775,became an altar boy to molest priests,insanity-wolf,http://memegenerator.net//Insanity-Wolf
546,10346473,go to harry potter theme park show all the kids my wand,pedobear,http://memegenerator.net//Pedobear
547,10975130,if jesus died for my sins then if i dont sin i made jesus die in vain,philosoraptor,http://memegenerator.net//Philosoraptor
548,18226532,willy wonka oh you deactivated facebook for an hour tell me about all the new experiences you had,willywonka,http://memegenerator.net//Willywonka
549,25100495,what is the hardest part of a vegetable to eat the wheelchair,insanity-wolf,http://memegenerator.net//Insanity-Wolf
550,25930743,if swearing is immature why is it referred to as adult language,philosoraptor,http://memegenerator.net//Philosoraptor
551,16071194,plays gta pays prostitutes promptly and doesnt shoot them in head,good-guy-greg,http://memegenerator.net//Good-Guy-Greg
552,16088583,my wide array of frozen treats brings many young suitors to my front porch i could te,joseph-ducreux,http://memegenerator.net//Joseph-Ducreux
553,17351979,accidentally opens internet explorer uses it,good-guy-greg,http://memegenerator.net//Good-Guy-Greg
554,18286264,willy wonka you responded with umad you must win arguments all the time,willywonka,http://memegenerator.net//Willywonka
555,19796751,if all car insurance companies save me hundreds can i keep switching until i pay nothi,philosoraptor,http://memegenerator.net//Philosoraptor
556,17949564,actually liked it before anyone else doesnt bring it up,good-guy-greg,http://memegenerator.net//Good-Guy-Greg
557,21763441,dude in a scale of 1 to 10 what is your favorite color of the alphabet,stoner-stanley,http://memegenerator.net//Stoner-Stanley
558,10913296,racism shouldnt exist just like niggers,racist-dog,http://memegenerator.net//Racist-Dog
559,11772151,if stephenie meyers vampires have no blood how does edward get an erection,philosoraptor,http://memegenerator.net//Philosoraptor
560,20089417,what if im not actually the cutest boy in the world and my mom just said that to bo,conspiracy-keanu,http://memegenerator.net//Conspiracy-Keanu
561,28973801,bad luck brian plays hide and seek never seen again,bad-luck-brian-meme,http://memegenerator.net//Bad-Luck-Brian-Meme
562,16507117,wal mart y u no sell walls,y-u-no,http://memegenerator.net//Y-U-No
563,16820460,you want facebook well face book and study,high-expectations-asian-father,http://memegenerator.net//High-Expectations-Asian-Father
564,16955252,willy wonka you wear axe you must be raped by women quite often,willywonka,http://memegenerator.net//Willywonka
565,10473547,did you guys hear that one steve guy died those damn stingrays,slowpoke,http://memegenerator.net//Slowpoke
566,10987222,realize no one is listening stop mid sentence,socially-awkward-penguin,http://memegenerator.net//Socially-Awkward-Penguin
567,11314062,goes on iron chef cooks meth,insanity-wolf,http://memegenerator.net//Insanity-Wolf
568,11519835,makes milkshakes no one comes to the yard,forever-alone,http://memegenerator.net//Forever-Alone
569,13596077,you have now entered manual breathing mode,trollface,http://memegenerator.net//Trollface
570,12166611,i acted in star wars as the force,chuck-norris,http://memegenerator.net//Chuck-Norris
571,15696173,never had a job i didnt love,successful-black-man,http://memegenerator.net//Successful-Black-Man
572,17704423,what if we all see different colors but call them by the same name,conspiracy-keanu,http://memegenerator.net//Conspiracy-Keanu
573,20392934,group assignment does nothing,scumbag-steve,http://memegenerator.net//Scumbag-Steve
574,12271206,life is too short to remove usb safely,butthurt-dweller,http://memegenerator.net//Butthurt-Dweller
575,20697035,whoa you can like this when you right clicked first,trollface,http://memegenerator.net//Trollface
576,22909077,i dont always fart but when i do i lean like this,the-most-interesting-man-in-the-world,http://memegenerator.net//The-Most-Interesting-Man-In-The-World
577,30442223,are babies natural or man made,philosoraptor,http://memegenerator.net//Philosoraptor
578,11089067,my bedroom trashcan will get you pregnant,foul-bachelor-frog,http://memegenerator.net//Foul-Bachelor-Frog
579,11395834,lightbulb burns out stop using that room,foul-bachelor-frog,http://memegenerator.net//Foul-Bachelor-Frog
580,11397846,someone waves at you and you wave back smiling they werent waving at you,socially-awkward-penguin,http://memegenerator.net//Socially-Awkward-Penguin
581,10928489,invites girl over to watch movie watches movie,socially-awkward-penguin,http://memegenerator.net//Socially-Awkward-Penguin
582,28971074,one does not simply one does not simply learn korean from listening to gangnam style,one-does-not-simply-a,http://memegenerator.net//One-Does-Not-Simply-A
583,10212166,sets up wifi router no password so everyone can use his connection,good-guy-greg,http://memegenerator.net//Good-Guy-Greg
584,10842995,visitors in the kitchen stay hungry,socially-awkward-penguin,http://memegenerator.net//Socially-Awkward-Penguin
585,11253195,three jews walk into a bar i lied it was a gas chamber,advice-hitler,http://memegenerator.net//Advice-Hitler
586,10883647,when life gives you lemons monopolize lemon market,courage-wolf,http://memegenerator.net//Courage-Wolf
587,26384428,bad luck brian plays dead when attacked by a bear bear is a necrophiliac,bad-luck-brian-meme,http://memegenerator.net//Bad-Luck-Brian-Meme
588,21249661,female canine i beg of you,joseph-ducreux,http://memegenerator.net//Joseph-Ducreux
589,10406676,the pen is mightier than the sword if you stab them enough times,insanity-wolf,http://memegenerator.net//Insanity-Wolf
590,10792205,why all together is written separately and separately is written all together,philosoraptor,http://memegenerator.net//Philosoraptor
591,10816902,shoe makes fart noise in public unable to replicate,socially-awkward-penguin,http://memegenerator.net//Socially-Awkward-Penguin
592,10819267,sees someone getting bullied actually does something about it,good-guy-greg,http://memegenerator.net//Good-Guy-Greg
593,19194199,what if my phone really does vibrate but the government deletes my text before i se,conspiracy-keanu,http://memegenerator.net//Conspiracy-Keanu
594,23330839,wishes not to die a virgin immortality,forever-alone,http://memegenerator.net//Forever-Alone
595,23624455,bad luck brian asks god to make him famous bad luck brian meme,bad-luck-brian-meme,http://memegenerator.net//Bad-Luck-Brian-Meme
596,10741725,say you hate a band a girl says she loves them well i like a few songs,socially-awkward-penguin,http://memegenerator.net//Socially-Awkward-Penguin
597,11508490,never raise hand in class the one time you do wrong,socially-awkward-penguin,http://memegenerator.net//Socially-Awkward-Penguin
598,15830426,friend breaks up with hot girlfriend likes her changed relationship status,scumbag-steve,http://memegenerator.net//Scumbag-Steve
599,15871175,if we want to save the children from konys army will we have to fight the children in ,philosoraptor,http://memegenerator.net//Philosoraptor
600,10200051,takes picture in black and white photography is my passion,idiot-nerd-girl,http://memegenerator.net//Idiot-Nerd-Girl
601,10424433,i love you so much youre my password in wow,butthurt-dweller,http://memegenerator.net//Butthurt-Dweller
602,10834723,nothing in pantry or fridge check again in 5 minutes,foul-bachelor-frog,http://memegenerator.net//Foul-Bachelor-Frog
603,19025145,willy wonka going to the gym tonight better let everyone on facebook know,willywonka,http://memegenerator.net//Willywonka
604,10618294,have a party invite the cops,courage-wolf,http://memegenerator.net//Courage-Wolf
605,11172652,they wanted skyrim i showed them oblivion,vengeance-dad,http://memegenerator.net//Vengeance-Dad
606,19200058,first world problems 15 second youtube ad cant skip,first-world-problems-ii,http://memegenerator.net//First-World-Problems-Ii
607,11125081,plays gta drives around normally,good-guy-greg,http://memegenerator.net//Good-Guy-Greg
608,24602289,what if i told you what i if told you that the you read the top line wrong joke is getting old,what-if-i-told-you-meme,http://memegenerator.net//What-If-I-Told-You-Meme
609,10456704,corporations are evil tweeted from my ipad at starbucks,liberal-douche-garofalo,http://memegenerator.net//Liberal-Douche-Garofalo
610,11533779,yo dawg we heard you like yo dawg so we put a dawg in yo dawg so you can dawg with yo dawgs,yo-dawg,http://memegenerator.net//Yo-Dawg
611,15998458,friend leaves facebook logged in logs friend out,good-guy-greg,http://memegenerator.net//Good-Guy-Greg
612,19554710,sees a meme thats not in english downvotes,scumbag-steve,http://memegenerator.net//Scumbag-Steve
613,10877174,sees you choose charmander chooses bulbasaur,good-guy-greg,http://memegenerator.net//Good-Guy-Greg
614,21927179,he said beside me his only hobby are memes so i became one,overly-attached-girlfriend-2,http://memegenerator.net//Overly-Attached-Girlfriend-2
615,10409812,my blood type krispy kreme,fat-girl,http://memegenerator.net//Fat-Girl
616,26062059,restaurant closes at 11pm arrives with 5 friends at 1055pm,scumbag-steve,http://memegenerator.net//Scumbag-Steve
617,32636988,y u no just click the up button,y-u-no,http://memegenerator.net//Y-U-No
618,12806192,takes an arrow to the knee never mentions it keeps adventuring,good-guy-greg,http://memegenerator.net//Good-Guy-Greg
619,13720317,first world problems wanted to download a movie only found megaupload links,first-world-problems-ii,http://memegenerator.net//First-World-Problems-Ii
620,39700947,makes eye contact with medusa she gets stoned,stoner-stanley,http://memegenerator.net//Stoner-Stanley
621,10343112,win nobel peace prize bomb 3 countries,obama,http://memegenerator.net//Obama
622,11374301,create meme refresh window every five seconds to check popularity,socially-awkward-penguin,http://memegenerator.net//Socially-Awkward-Penguin
623,13854491,roommates day to wash the dishes use all the plates,all-the-things,http://memegenerator.net//All-The-Things
624,18580433,friends are like trees they will fall down if you hit them multiple times with an axe,insanity-wolf,http://memegenerator.net//Insanity-Wolf
625,26905724,mom took my nose got it back,success-kid,http://memegenerator.net//Success-Kid
626,32353088,bad luck brian learns spanish forgets how to speak english,bad-luck-brian-meme,http://memegenerator.net//Bad-Luck-Brian-Meme
627,17404520,not sure if inside jokes or shitty memes,futurama-fry,http://memegenerator.net//Futurama-Fry
628,33140612,bad luck brian makes it to class on time wrong school,bad-luck-brian-meme,http://memegenerator.net//Bad-Luck-Brian-Meme
629,17712046,willy wonka birth control doesnt always work you say your parents probably know a lot about that,willywonka,http://memegenerator.net//Willywonka
630,17870357,willy wonka oh you claim to have swag i bet that looks great on your welfare application,willywonka,http://memegenerator.net//Willywonka
631,33579392,bad luck brian parents get divorced no one wants custody,bad-luck-brian-meme,http://memegenerator.net//Bad-Luck-Brian-Meme
632,10520309,loves his country hates his goverment,american-pride-eagle,http://memegenerator.net//American-Pride-Eagle
633,13243007,click all the elevator buttons,all-the-things,http://memegenerator.net//All-The-Things
634,21648032,first world problems opens up new tab forgets why,first-world-problems-ii,http://memegenerator.net//First-World-Problems-Ii
635,10675591,i know the last digit of pi and i divided it by zero,chuck-norris,http://memegenerator.net//Chuck-Norris
636,10761672,accuse christians of living in a fantasy world play wow 13 hours a day,butthurt-dweller,http://memegenerator.net//Butthurt-Dweller
637,10909100,think about awkward moment from ten years ago turn red and cringe,socially-awkward-penguin,http://memegenerator.net//Socially-Awkward-Penguin
638,11262377,overpopulation challenge accepted,advice-hitler,http://memegenerator.net//Advice-Hitler
639,11400174,install new program why add toolbar,whyyy,http://memegenerator.net//Whyyy
640,11485710,promises change censors the internet,obama,http://memegenerator.net//Obama
641,12881280,neighbors free internet y u no faster,y-u-no,http://memegenerator.net//Y-U-No
642,16922855,willy wonka so youre against animal cruelty that leather jacket looks amazing on you,willywonka,http://memegenerator.net//Willywonka
643,16803595,one does not simply one does not simply say baby baby baby ohh without sounding like a complete fagg,one-does-not-simply-a,http://memegenerator.net//One-Does-Not-Simply-A
644,24222478,they told me i was too young to drive i told them they were too old to live,disaster-girl,http://memegenerator.net//Disaster-Girl
645,10913983,she didnt bring me a sandwich i didnt bring her to the hospital,vengeance-dad,http://memegenerator.net//Vengeance-Dad
646,11235208,vegetables y u no taste like bacon,y-u-no,http://memegenerator.net//Y-U-No
647,13866136,what if that wasnt spam and my nigerian uncle did leave me his fortune,philosoraptor,http://memegenerator.net//Philosoraptor
648,15264173,reads socially awkward peguin relates,socially-awkward-penguin,http://memegenerator.net//Socially-Awkward-Penguin
649,18639094,if 911 had occurred in july would 7 11 be out of business,philosoraptor,http://memegenerator.net//Philosoraptor
650,10876599,roses are red violets are blue i have a gun get in the van,pedobear,http://memegenerator.net//Pedobear
651,12776258,what if the dogs let themselves out,conspiracy-keanu,http://memegenerator.net//Conspiracy-Keanu
652,16633952,walking with two friends on sidewalk always ends up behind,socially-awkward-penguin,http://memegenerator.net//Socially-Awkward-Penguin
653,10899739,hates justin beiber does not post comments about him on unrelated videos,good-guy-greg,http://memegenerator.net//Good-Guy-Greg
654,11097012,stain on toilet bowl pee on it to clean,foul-bachelor-frog,http://memegenerator.net//Foul-Bachelor-Frog
655,22807338,and now i will pick a random member from the audience heart rate goes up 70,socially-awkward-penguin,http://memegenerator.net//Socially-Awkward-Penguin
656,11135629,fart in bed lift up covers to smell,foul-bachelor-frog,http://memegenerator.net//Foul-Bachelor-Frog
657,14114707,has 2 gameboys trades pokemon with self,forever-alone,http://memegenerator.net//Forever-Alone
658,19457637,sees a mediocre meme doesnt really like it sees it has no votes gives it a vote anyway,good-guy-greg,http://memegenerator.net//Good-Guy-Greg
659,33077855,bad luck brian watches titanic 3 d drowns,bad-luck-brian-meme,http://memegenerator.net//Bad-Luck-Brian-Meme
660,35337904,if guns kill people do pencils misspell words,philosoraptor,http://memegenerator.net//Philosoraptor
661,10245573,a man walks into a bar he orders a drink,anti-joke-chicken,http://memegenerator.net//Anti-Joke-Chicken
662,11171926,someone says get a life kill him and say you too,insanity-wolf,http://memegenerator.net//Insanity-Wolf
663,11202390,if vegetable oil is made from vegetables and corn oil is made from corn what is baby o,philosoraptor,http://memegenerator.net//Philosoraptor
664,15584051,if the multiverse theory is true is there a universe where the multiverse theory is,conspiracy-keanu,http://memegenerator.net//Conspiracy-Keanu
665,17602121,they told me i would miss my family i never miss at close range,vengeance-dad,http://memegenerator.net//Vengeance-Dad
666,10304288,hey guys i found this cool new game its called minecraft,slowpoke,http://memegenerator.net//Slowpoke
667,11499990,santa claus was real until he forgot my present,chuck-norris,http://memegenerator.net//Chuck-Norris
668,11811068,fail at art school kill millions of people,insanity-wolf,http://memegenerator.net//Insanity-Wolf
669,15066107,hey teacher y u no leave the kids alone,y-u-no,http://memegenerator.net//Y-U-No
670,24630362,have an idea for a meme someone already posted it,desk-flip-rage-guy,http://memegenerator.net//Desk-Flip-Rage-Guy
671,30224425,someone standing in front of item you want in store pretend to look for som,socially-awkward-penguin,http://memegenerator.net//Socially-Awkward-Penguin
672,30312589,one does not simply one does not simply become a morning person,one-does-not-simply-a,http://memegenerator.net//One-Does-Not-Simply-A
673,11401525,creates good memes secretly anonymously responsible for the laughter of millions,good-guy-greg,http://memegenerator.net//Good-Guy-Greg
674,16171426,5 seconds of video 2 minutes of buffering,trollface,http://memegenerator.net//Trollface
675,17525784,upvotes a meme logs in upvotes it again,trollface,http://memegenerator.net//Trollface
676,10264917,light y u no travel faster than neutrinos,y-u-no,http://memegenerator.net//Y-U-No
677,10323434,play starcraft beat koreans,courage-wolf,http://memegenerator.net//Courage-Wolf
678,10968137,rihanna if you like the way it hurts y u no date chris brown anymore,y-u-no,http://memegenerator.net//Y-U-No
679,11851575,lets all get high grades,successful-black-man,http://memegenerator.net//Successful-Black-Man
680,13403244,texts you call me doesnt answer phone,scumbag-steve,http://memegenerator.net//Scumbag-Steve
681,16285957,hard question on a history exam knows the answer from age of empires,success-kid,http://memegenerator.net//Success-Kid
682,21350763,kills own teammate in halo just to get their gun,scumbag-steve,http://memegenerator.net//Scumbag-Steve
683,12147450,says you should forgive everyone doesnt forgive eve for eating an apple,scumbag-god,http://memegenerator.net//Scumbag-God
684,17031656,willy wonka you liked a picture of a deformed child how sweet of you,willywonka,http://memegenerator.net//Willywonka
685,10192911,had an idea for a first world problem meme someone else already did it,first-world-problems,http://memegenerator.net//First-World-Problems
686,23237496,what if facebook is a people pokedex and mark zuckerberg is the ultimate pokemon tr,conspiracy-keanu,http://memegenerator.net//Conspiracy-Keanu
687,29936719,promises change changes promise,obama,http://memegenerator.net//Obama
688,10709036,make eye contact at party sends friend request,annoying-facebook-girl,http://memegenerator.net//Annoying-Facebook-Girl
689,16154886,yo dawg i heard you like that kony video so we moved your house to uganda,yo-dawg,http://memegenerator.net//Yo-Dawg
690,30845946,what if i told you what if i told you you dont have to eat a whole bag of chips in one sitting,what-if-i-told-you-meme,http://memegenerator.net//What-If-I-Told-You-Meme
691,11335645,crossing one way street looks both ways,socially-awkward-penguin,http://memegenerator.net//Socially-Awkward-Penguin
692,17338429,i looked at the guy and said i will cut you some slack because youve had a bad ,successful-black-man,http://memegenerator.net//Successful-Black-Man
693,18654322,calculator why not calcunow,high-expectations-asian-father,http://memegenerator.net//High-Expectations-Asian-Father
694,19622290,bombed hiroshima thinks 911 is the worst thing to ever happen to humanity,scumbag-america2,http://memegenerator.net//Scumbag-America2
695,29701745,bad luck brian confesses to a crime on death bed survives,bad-luck-brian-meme,http://memegenerator.net//Bad-Luck-Brian-Meme
696,11490654,i poured a bowl of cereal before i checked if we had milk we didnt,first-world-problems,http://memegenerator.net//First-World-Problems
697,13342884,sopa y u sopaking stupid,y-u-no,http://memegenerator.net//Y-U-No
698,18322695,post missing cat sign in front of chinese restaurant,trollface,http://memegenerator.net//Trollface
699,20702639,says that all jazz sounds the same listens to dubstep,scumbag-steve,http://memegenerator.net//Scumbag-Steve
700,29452355,if a girl from iceland and a guy from cuba have a kid will he be an icecube,philosoraptor,http://memegenerator.net//Philosoraptor
701,10343389,copy a meme get more likes than the original,socially-awesome-penguin,http://memegenerator.net//Socially-Awesome-Penguin
702,11666550,rick astley y u no give me up,y-u-no,http://memegenerator.net//Y-U-No
703,15350158,find out you have an irregular heart beat portable dubstep in your chest,courage-wolf,http://memegenerator.net//Courage-Wolf
704,15462845,scratch sack with inside of pocket nobody notice sack ops,foul-bachelor-frog,http://memegenerator.net//Foul-Bachelor-Frog
705,10271044,shes not my girlfriend,angry-school-boy,http://memegenerator.net//Angry-School-Boy
706,10632317,play russian roulette fully loaded,insanity-wolf,http://memegenerator.net//Insanity-Wolf
707,10849015,why did the girl drop her ice cream she got hit by a bus,anti-joke-chicken,http://memegenerator.net//Anti-Joke-Chicken
708,11337546,if u hate haters are u hater,philosoraptor,http://memegenerator.net//Philosoraptor
709,11435108,allow the carcasses to make contact with the ground,joseph-ducreux,http://memegenerator.net//Joseph-Ducreux
710,15175937,i may be slow but i am faster than internet explorer,slowpoke,http://memegenerator.net//Slowpoke
711,37795759,my email adress is gmailchucknorriscom,chuck-norris,http://memegenerator.net//Chuck-Norris
712,12364958,told him you were such nice husband he repliedthen i took a arrow on the knee,internet-husband,http://memegenerator.net//Internet-Husband
713,14055400,i made my self a wookie steak but it was too cheewie,sad-trooper,http://memegenerator.net//Sad-Trooper
714,22498982,i appreciate your concern but arent you suppose to be in the kitchen,skeptical-3rd-world-kid,http://memegenerator.net//Skeptical-3rd-World-Kid
715,10327695,they read my diary i read their eulogies,ptsd-karate-kyle,http://memegenerator.net//PTSD-Karate-Kyle
716,10443938,died to increase sympathy sales for the iphone 4s marketing genius from beyond the g,steve-jobs-says,http://memegenerator.net//Steve-Jobs-Says
717,11504329,if a person if born deaf and mute in wich language does he think,philosoraptor,http://memegenerator.net//Philosoraptor
718,24245846,what if im actually attractive and hot girls just think im out of their league,philosoraptor,http://memegenerator.net//Philosoraptor
719,10892630,when life gives you lemons i have no idea where i am right now,stoner-dog,http://memegenerator.net//Stoner-Dog
720,18340265,comments on status gets more likes than the status itself,success-kid,http://memegenerator.net//Success-Kid
721,22274325,stretch arms at the end of the class accidentally touch the ass of a girl w,socially-awkward-penguin,http://memegenerator.net//Socially-Awkward-Penguin
722,27777676,bad luck brian tries to make meme bottom text,bad-luck-brian-meme,http://memegenerator.net//Bad-Luck-Brian-Meme
723,31156598,there are two kind of people i hate them both,grumpy-cat,http://memegenerator.net//Grumpy-Cat
724,33682539,bad luck brian wears a bullet proof suit gets shot in the face,bad-luck-brian-meme,http://memegenerator.net//Bad-Luck-Brian-Meme
725,10895905,meme generator y u no have me as logo instead of that frog,y-u-no,http://memegenerator.net//Y-U-No
726,11034021,if we shouldnt talk to strangers how are we supposed to meet new people,philosoraptor,http://memegenerator.net//Philosoraptor
727,11094030,move towards me in an aggressive manner male sibling,joseph-ducreux,http://memegenerator.net//Joseph-Ducreux
728,11108183,i posess the moves similar to those of jagger,joseph-ducreux,http://memegenerator.net//Joseph-Ducreux
729,15265083,i dont always do homework but when i do i wait until the last ,the-most-interesting-man-in-the-world,http://memegenerator.net//The-Most-Interesting-Man-In-The-World
730,17108357,i launch my arms up into the atmosphere on occasion remarking ayo i must abandon cont,joseph-ducreux,http://memegenerator.net//Joseph-Ducreux
731,21325991,dont like this and you will get cancer,paranoid-parrot,http://memegenerator.net//Paranoid-Parrot
732,10745382,if my goal is to have no goals do i still have a goal,philosoraptor,http://memegenerator.net//Philosoraptor
733,13502519,puts 2 black characters in a movie so one of them can survive,good-guy-greg,http://memegenerator.net//Good-Guy-Greg
734,17898649,my girlfriend called me a pedophile thats a big word for a 8 year old,pedobear,http://memegenerator.net//Pedobear
735,24323788,not sure if comp is slow from virus or anti virus,futurama-fry,http://memegenerator.net//Futurama-Fry
736,17397851,laugh at memes realise deep down you are wasting your life,foul-bachelor-frog,http://memegenerator.net//Foul-Bachelor-Frog
737,19514212,got any weed killer for my spice garden,successful-black-man,http://memegenerator.net//Successful-Black-Man
738,24321966,you blinked dont want to see me anymore,overly-attached-girlfriend-2,http://memegenerator.net//Overly-Attached-Girlfriend-2
739,10411316,teacher tells class to sit down didnt even stand up,success-kid,http://memegenerator.net//Success-Kid
740,10591278,if i place a laptop on desk does it become a desktop,philosoraptor,http://memegenerator.net//Philosoraptor
741,11705094,cant wear heavy armor but can carry 14 battle axes 8 greatswords 15 iron armor 75 potion,skyrim-stan,http://memegenerator.net//Skyrim-Stan
742,15661843,to dawg i just got an iphone yo,yo-dawg,http://memegenerator.net//Yo-Dawg
743,18886404,have you seen my bear tibbers,disaster-girl,http://memegenerator.net//Disaster-Girl
744,21952785,how high are you good thanks,stoner-stanley,http://memegenerator.net//Stoner-Stanley
745,10252564,the names bond ionic bond taken not shared,chemistry-cat,http://memegenerator.net//Chemistry-Cat
746,15543350,if a midget smoked weed would he be high or medium,philosoraptor,http://memegenerator.net//Philosoraptor
747,25624332,bad luck brian stop drops and rolls into another fire,bad-luck-brian-meme,http://memegenerator.net//Bad-Luck-Brian-Meme
748,28972773,bad luck brian posts takes shower drowns meme somebody steals it and gets more upvotes,bad-luck-brian-meme,http://memegenerator.net//Bad-Luck-Brian-Meme
749,10521686,repeated memes y u no have delete button,y-u-no,http://memegenerator.net//Y-U-No
750,10791902,finish fapping close 17 tabs,foul-bachelor-frog,http://memegenerator.net//Foul-Bachelor-Frog
751,11705458,kills ancient dragon goes to jail for a stolen tomato,skyrim-stan,http://memegenerator.net//Skyrim-Stan
752,31003169,what if i told you what if i told you alcohol is a drug but just socially accepted,what-if-i-told-you-meme,http://memegenerator.net//What-If-I-Told-You-Meme
753,32690188,one does not simply mother one does not simply pause an online game,one-does-not-simply-a,http://memegenerator.net//One-Does-Not-Simply-A
754,15068589,if abortion is murder is masturbation genocide,philosoraptor,http://memegenerator.net//Philosoraptor
755,16347226,turns left blinker on turns right,scumbag-steve,http://memegenerator.net//Scumbag-Steve
756,19819850,lends money forever a loan,forever-alone,http://memegenerator.net//Forever-Alone
757,22349696,so someone ive never met just wants to give me 65 cents a day,skeptical-3rd-world-kid,http://memegenerator.net//Skeptical-3rd-World-Kid
758,31917137,bad luck brian uses pic of car as profile pic gets hunted down by decepticons,bad-luck-brian-meme,http://memegenerator.net//Bad-Luck-Brian-Meme
759,33398714,bad luck brian rick astleys son gives him up,bad-luck-brian-meme,http://memegenerator.net//Bad-Luck-Brian-Meme
760,10903640,people talk to you on facebook ignore you in school,socially-awkward-penguin,http://memegenerator.net//Socially-Awkward-Penguin
761,13598664,2pac philosopher rapper actor philosoraptor,philosoraptor,http://memegenerator.net//Philosoraptor
762,11240443,people are like teeth the whiter the better,racist-dawg,http://memegenerator.net//Racist-Dawg
763,13599545,what if im retarded and everyones just being nice,philosoraptor,http://memegenerator.net//Philosoraptor
764,31485194,theorizes about quantum physics cant solve a second degree equation,scumbag-analytic-philosopher,http://memegenerator.net//Scumbag-Analytic-Philosopher
765,10373830,fattest country in the world best military and olympic team,american-pride-eagle,http://memegenerator.net//American-Pride-Eagle
766,10583287,all lights off to save money computer on 247,foul-bachelor-frog,http://memegenerator.net//Foul-Bachelor-Frog
767,12609414,7 billion people still single,forever-alone,http://memegenerator.net//Forever-Alone
768,23669557,bad luck brian in a movie deleted scene,bad-luck-brian-meme,http://memegenerator.net//Bad-Luck-Brian-Meme
769,15167413,reddit read it again,high-expectations-asian-father,http://memegenerator.net//High-Expectations-Asian-Father
770,10505365,swift as coursing river force of great typhoon strength of raging fir,high-expectations-asian-father,http://memegenerator.net//High-Expectations-Asian-Father
771,10591710,mark my words one day were gonna have a black president,slowpoke,http://memegenerator.net//Slowpoke
772,18726033,getting up is the second hardest thing in the morning if you know what i mean,mr-bean,http://memegenerator.net//Mr-Bean
773,21154854,finally say something people freak out because they forgot you were there,socially-awkward-penguin,http://memegenerator.net//Socially-Awkward-Penguin
774,31594791,youre a mean one mr grinch keep up the good work,grumpy-cat,http://memegenerator.net//Grumpy-Cat
775,10674828,yo bro your sisters drunk got any condoms i can borrow,scumbag-steve,http://memegenerator.net//Scumbag-Steve
776,11510758,awesome funny intelligent girl that shares all of my interests and passions y u no at least a,y-u-no,http://memegenerator.net//Y-U-No
777,11733276,room y u no have ctrl f,y-u-no,http://memegenerator.net//Y-U-No
